player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,now_cost,selected_by_percent
85,629668,Abdullah,Abdo,Abdo,,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.3
86,514747,Abdulrahman,Alsanby,Al Sanbi,,1,6770,Al Ahli,AHL,1,GK,a,,720,0,0,3,7,0,0,0,3,0,13,5,0,0,0,115,61,0,0,0,473,39,44,0.4
87,442526,Ali,Majrashy,Majrashi,,1,6770,Al Ahli,AHL,2,DEF,a,,2159,1,4,13,19,0,0,0,5,2,0,8,1,0,49,454,193,18,8,2,1632,157,53,16.2
90,669151,Bader,Kabli,Kabli,,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
92,228286,Édouard,Mendy,Mendy,,1,6770,Al Ahli,AHL,1,GK,a,,2340,0,0,14,18,0,1,0,2,0,46,12,1,0,0,533,166,0,0,0,1776,156,57,23.4
93,629344,Eid,Al Muwallad,E. Al Muwallad,,1,6770,Al Ahli,AHL,3,MID,a,,164,0,0,0,3,0,0,0,4,0,0,0,0,0,5,100,25,0,0,0,622,13,44,0.2
94,465526,Enzo,Millot,Enzo Millot,,1,6770,Al Ahli,AHL,3,MID,a,,1938,3,3,14,13,0,0,0,9,0,0,5,0,0,21,678,123,33,8,4,1611,106,59,7.6
97,250793,Feras,Al Buraikan,Feras,,1,6770,Al Ahli,AHL,4,FWD,a,,1727,5,1,7,16,0,0,0,1,0,0,6,1,3,27,226,100,19,4,3,2087,102,62,6.0
98,173181,Franck,Kessié,Kessié,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,2165,5,4,13,17,0,0,0,5,0,0,13,2,2,15,758,138,33,4,6,1831,134,63,6.1
99,144485,Ivan,Toney,Toney,,1,6770,Al Ahli,AHL,4,FWD,a,,2745,32,7,15,24,0,0,1,4,0,0,33,9,12,13,348,99,93,8,19,2293,319,115,42.7
100,561163,Matteo,Dams,Dams,,1,6770,Al Ahli,AHL,2,DEF,a,,738,0,1,3,6,0,0,0,0,0,0,2,0,0,7,259,75,2,2,0,573,46,41,0.9
101,439128,Merih,Demiral,Demiral,,1,6770,Al Ahli,AHL,2,DEF,a,,1643,2,1,9,15,0,0,0,5,0,0,6,1,1,15,688,148,14,1,2,1315,117,58,10.7
102,629308,Mohammed,Abdulrahman,Abdulrahman,,1,6770,Al Ahli,AHL,2,DEF,a,,831,0,3,6,2,0,0,0,3,0,0,5,0,0,13,240,60,10,2,1,1177,76,44,0.2
103,576967,Mohammed Sulaiman,Bakor,Sulaiman,,1,6770,Al Ahli,AHL,2,DEF,a,,851,0,0,5,7,0,0,0,1,0,0,0,0,0,8,257,57,4,1,1,998,51,45,0.1
104,623067,Ramez,Al Attar,R. Al Attar,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
105,103025,Riyad,Mahrez,Mahrez,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,2300,4,9,14,17,0,0,0,1,0,0,15,4,3,11,742,116,38,20,2,1890,159,99,9.3
106,430788,Roger,Ibañez,Ibañez,,1,6770,Al Ahli,AHL,2,DEF,d,Doubtful - مشكوك في مشاركته,2423,2,5,13,20,0,0,0,3,2,0,32,4,1,15,1119,250,31,3,7,2114,214,66,46.4
107,547638,Rayan,Hamed,Rayan Hamed,,1,6770,Al Ahli,AHL,2,DEF,a,,1536,3,0,7,12,0,0,0,1,0,0,8,0,0,12,641,153,16,1,2,1386,119,42,1.1
109,538001,Saleh,Abu Al Shamat,S. Al Shamat,,1,6770,Al Ahli,AHL,3,MID,a,,755,1,5,4,8,0,0,0,5,0,0,4,1,0,17,300,73,21,5,4,1613,67,50,0.7
110,431238,Sumayhan,Al Nabit,Al Nabit,,1,6770,Al Ahli,AHL,3,MID,u,Moved to Al Ula - انتقال الى العلا,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
111,243157,Wenderson,Rodrigues do Nascimento Galeno,Galeno,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,1811,1,9,11,15,0,0,0,1,0,0,6,3,0,12,293,131,41,8,5,1450,115,77,3.9
112,613252,Yaseen,Al Zubaidi,Y. Al Zubaidi,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.0
114,511120,Ziad,Al Johani,Al Johani,,1,6770,Al Ahli,AHL,3,MID,a,,1498,0,1,10,15,0,0,0,6,2,0,6,0,0,24,548,102,12,2,2,1416,60,49,1.0
115,514429,Feras,Al Ghamdi,F. Al Ghamdi,,1,6770,Al Ahli,AHL,3,MID,u,Loan to Abha - اعارة الى ابها,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
596,566447,Matheus,Gonçalves Martins,Matheus,,1,6770,Al Ahli,AHL,3,MID,a,,1418,2,3,8,11,0,0,0,3,0,0,6,1,0,21,426,111,33,4,5,1288,81,50,0.4
599,591447,Zakaria bin Siraj bin Ahmed,Hawsawi,Z. Hawsawi,,1,6770,Al Ahli,AHL,2,DEF,a,,1597,1,1,8,14,0,0,0,5,0,0,2,1,0,21,414,140,3,4,0,1260,95,41,3.0
602,574464,Valentin,Atangana Edoa,Atangana,,1,6770,Al Ahli,AHL,3,MID,a,,1886,5,0,8,15,0,0,0,7,0,0,4,1,1,28,463,146,17,1,1,1495,92,49,1.0
647,683595,Yazan,Madani,Yazan Madani,,1,6770,Al Ahli,AHL,2,DEF,a,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,40,0.0
660,616217,Ricardo Mathias,da Silva,Mathias,,1,6770,Al Ahli,AHL,4,FWD,a,,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,141,5,51,0.0
663,642997,Ibrahim Montasser A.,Azzam,Azzam,,1,6770,Al Ahli,AHL,3,MID,d,Doubtful - مشكوك في مشاركته,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
692,706771,Salman,Al-Jadani,Al Jadani,,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
693,710283,Gustavo,Alves Inácio,Gustavo Alves,,1,6770,Al Ahli,AHL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
694,709752,Ahmed bin Abdulaziz,Al Refai,Al Refai,,1,6770,Al Ahli,AHL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
695,709747,Yaser bin Sulaiman,Al Fallatah,Y. Al Fallatah,,1,6770,Al Ahli,AHL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
696,727083,Bello,Suleiman,Bello,,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
697,709753,Ziyad,Mallah,Mallah,,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
698,709750,Saif,bin Yahya Al Salami,Al Salami,,1,6770,Al Ahli,AHL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
742,642990,Salem Saleh bin Salimin,Abdullah,S. Abdullah,,1,6770,Al Ahli,AHL,4,FWD,a,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,55,3,45,0.0
116,246848,Rakan,Najjar,R. Najjar,,2,15207,Al Okhdood,OKH,1,GK,a,,630,0,0,1,9,0,0,0,0,0,27,3,0,0,0,98,72,0,0,0,438,35,39,9.6
117,180359,Samuel,Portugal,Portugal,,2,15207,Al Okhdood,OKH,1,GK,a,,2430,0,0,3,61,0,0,0,0,0,110,6,0,0,2,412,248,0,0,0,1324,98,45,1.4
118,218862,Saeed,Al Rubaie,Al Rubaie,,2,15207,Al Okhdood,OKH,2,DEF,d,Doubtful - مشكوك في مشاركته,1570,4,1,4,34,1,0,0,8,0,0,5,2,1,16,574,218,14,0,2,888,100,49,1.4
119,163496,Damion,Lowe,Lowe,,2,15207,Al Okhdood,OKH,2,DEF,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
120,110045,Awadh,Khamis,Khamis,,2,15207,Al Okhdood,OKH,2,DEF,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
121,422408,Muhannad Ahmed,Al Qaydhi,Al Qaydhi,,2,15207,Al Okhdood,OKH,2,DEF,a,,792,0,0,1,18,0,0,0,1,0,0,0,0,0,8,216,80,3,0,1,623,30,43,0.0
123,566977,Naif,Asiri,N. Asiri,,2,15207,Al Okhdood,OKH,2,DEF,a,,1247,1,0,1,29,0,0,0,6,2,0,0,0,0,12,323,101,2,0,0,680,31,39,3.4
124,629463,Hussain,Al Zabdani,Al Zabdani,,2,15207,Al Okhdood,OKH,2,DEF,a,,709,0,0,1,20,0,0,0,1,1,0,0,0,0,20,216,80,0,0,0,310,25,38,0.4
125,666244,Ghassan Ahmed,Hawsawi,G. Hawsawi,,2,15207,Al Okhdood,OKH,2,DEF,a,,812,1,0,0,19,0,0,0,3,0,0,0,0,0,13,258,87,5,0,2,556,30,39,0.2
126,118888,Koray,Gunter,Gunter,,2,15207,Al Okhdood,OKH,2,DEF,d,Doubtful - مشكوك في مشاركته,2345,1,1,4,54,0,0,0,2,0,0,3,0,0,14,788,332,9,1,1,1206,110,43,2.6
127,473182,Juan Sebastián,Pedroza,Pedroza,,2,15207,Al Okhdood,OKH,3,MID,a,,2444,3,3,4,55,0,0,0,8,1,0,1,0,0,43,935,167,22,3,0,1091,103,63,2.5
128,216165,Christian,Bassogog,Bassogog,,2,15207,Al Okhdood,OKH,3,MID,a,,2227,4,7,3,52,0,0,0,1,0,0,5,2,2,10,527,112,32,9,2,1211,119,58,0.3
129,204576,Gokhan,Gul,Gul,,2,15207,Al Okhdood,OKH,3,MID,a,,2574,1,3,4,61,0,0,0,4,0,0,2,1,0,17,738,246,31,3,0,1327,112,55,0.3
130,486730,Saleh Yahyaa,Al Abbas,Al Abbas,,2,15207,Al Okhdood,OKH,4,FWD,a,,680,1,1,2,16,0,0,0,2,1,0,0,1,0,4,107,21,9,1,4,873,32,48,0.2
131,169576,Petros Matheus,dos Santos Araújo,Petros,,2,15207,Al Okhdood,OKH,3,MID,u,Released - تم الاستغناء عنه,1392,0,0,2,29,1,0,0,4,0,0,1,0,0,19,626,123,7,1,0,598,52,49,0.7
132,629342,Mohammed,Al Jahif,Al Jahif,,2,15207,Al Okhdood,OKH,3,MID,a,,229,0,1,0,7,0,0,0,1,0,0,0,0,0,1,42,7,2,0,0,463,17,43,0.4
133,629467,Abdulaziz,Al Hatila,Al Hatila,,2,15207,Al Okhdood,OKH,3,MID,a,,1254,4,2,3,29,0,0,0,1,0,0,0,1,1,7,415,67,32,3,4,1381,78,44,0.1
134,631308,Saud,Salem,S. Salem,,2,15207,Al Okhdood,OKH,3,MID,a,,123,0,0,0,1,0,0,0,0,0,0,0,0,0,2,59,13,0,0,0,143,7,43,0.1
135,569139,Saleh,Al Harthi,S. Al Harthi,,2,15207,Al Okhdood,OKH,3,MID,a,,228,0,0,0,6,0,0,0,3,0,0,0,0,0,2,71,22,2,0,0,582,14,44,0.0
136,666245,Saif Mohammed,Qawan Balhareth,Balhareth,,2,15207,Al Okhdood,OKH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0
137,670335,Karim,Ashraf,K. Ashraf,,2,15207,Al Okhdood,OKH,3,MID,u,Moved to Al Raed - انتقال الى الرائد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
138,665739,Saad,Al Qarni,S. Al Qarni,,2,15207,Al Okhdood,OKH,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2
290,606801,Muath,Faqeehi,Faqeehi,,2,15207,Al Okhdood,OKH,2,DEF,d,Doubtful - مشكوك في مشاركته,1118,0,1,1,28,0,0,0,6,0,0,0,0,0,8,303,98,5,3,0,499,33,40,0.4
311,676632,Mateo,Borrell,Mateo Borrell,,2,15207,Al Okhdood,OKH,3,MID,a,,1088,0,1,1,25,0,0,0,4,0,0,0,0,0,20,300,87,4,2,1,608,38,43,0.1
535,629459,Musleh Salah Musleh,Al Shaikh,M. Al Shaikh,,2,15207,Al Okhdood,OKH,3,MID,u,Moved to Al Raed - انتقال الى الرائد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
540,232529,Blaz,Kramer,Kramer,,2,15207,Al Okhdood,OKH,4,FWD,u,Released - تم الاستغناء عنه,989,1,0,2,23,0,0,0,4,0,0,0,0,0,1,116,32,15,1,5,410,25,53,0.6
547,432576,Hatem Ibrahim,Al Juhani,H. Al Juhani,,2,15207,Al Okhdood,OKH,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
559,591430,Mohammed bin Ali bin Abdullah,Abu Abdul,M. Abu Abd,,2,15207,Al Okhdood,OKH,2,DEF,a,,1817,0,0,3,38,0,0,0,1,1,0,0,0,0,21,584,165,2,2,0,877,62,39,0.2
605,192302,Khaled,Naréy,Naréy,,2,15207,Al Okhdood,OKH,3,MID,a,,1724,4,3,3,36,0,0,1,1,0,0,5,0,1,3,295,82,38,3,5,836,84,55,0.2
637,490328,Burak,Ince,Ince,,2,15207,Al Okhdood,OKH,3,MID,a,,1393,1,0,1,30,0,0,0,0,0,0,0,0,0,7,425,71,22,2,1,1004,49,44,0.0
649,721234,Ibrahim Mohammed,Ashi,Ashi,,2,15207,Al Okhdood,OKH,3,MID,a,,356,0,0,0,8,0,0,0,1,1,0,0,0,0,4,60,26,1,0,0,225,6,44,0.0
653,721233,Ahmed Ali,Majrashi,Majrashi,,2,15207,Al Okhdood,OKH,3,MID,a,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,1,44,0.0
673,103764,Tokmac,Nguen,Nguen,,2,15207,Al Okhdood,OKH,3,MID,a,,690,1,1,1,21,0,0,0,1,1,0,2,0,0,1,116,31,12,0,2,465,28,46,0.0
682,247146,Yvan,Neyou,Neyou,,2,15207,Al Okhdood,OKH,3,MID,a,,479,0,0,1,13,0,0,0,1,0,0,0,0,0,2,130,27,1,0,0,203,14,50,0.0
716,489637,Khaled Sulaiman A.,Al Lazam,Al Lazam,,2,15207,Al Okhdood,OKH,4,FWD,a,,664,0,1,0,18,0,0,0,3,0,0,0,0,0,1,69,13,7,2,3,598,19,44,0.0
139,564909,Abdullah,Sufuq,Sufuq,,3,6772,Al Fateh,FAT,3,MID,d,Doubtful - مشكوك في مشاركته,888,1,2,4,15,0,0,0,2,0,0,3,0,0,8,263,69,18,1,1,739,51,43,0.3
140,564908,Ali,Al Masoud,A. Al Masoud,,3,6772,Al Fateh,FAT,4,FWD,a,,333,1,0,1,2,0,0,0,0,0,0,0,0,0,5,62,19,5,0,0,496,21,43,0.4
141,532112,Amine,Sbaï,Sbaï,,3,6772,Al Fateh,FAT,3,MID,u,Released - تم الاستغناء عنه,20,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,16,-2,55,0.2
142,464076,Hussain Saleh Qasim,Salem,Qasim,,3,6772,Al Fateh,FAT,2,DEF,a,,283,0,0,2,3,0,0,0,0,0,0,0,0,0,0,58,19,2,0,0,212,18,43,0.1
143,222751,Jorge Filipe,Oliveira Fernandes,Fernandes,,3,6772,Al Fateh,FAT,2,DEF,a,,2490,2,0,6,47,0,0,0,5,0,0,6,0,1,27,898,277,16,1,1,1367,125,46,4.3
144,206078,Marwane,Saadane,Saadane,,3,6772,Al Fateh,FAT,2,DEF,a,,2493,0,1,5,51,2,0,0,7,0,0,6,0,0,22,961,390,20,1,4,1407,121,49,2.2
145,210424,Matías,Vargas,Vargas,,3,6772,Al Fateh,FAT,3,MID,d,Doubtful - مشكوك في مشاركته,2405,8,6,6,45,0,0,0,5,0,0,5,3,3,9,480,139,59,10,4,1353,156,71,5.8
146,228489,Mourad,Batna,Batna,,3,6772,Al Fateh,FAT,3,MID,a,,2385,9,10,3,49,0,0,2,3,1,0,13,7,0,9,428,94,89,18,7,1593,174,77,14.5
147,666168,Muntathir,Al Shaqaq,M. Al Shaqaq,,3,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.3
148,604259,Naif,Masoud,N. Masoud,,3,6772,Al Fateh,FAT,3,MID,d,Doubtful - مشكوك في مشاركته,1505,1,0,4,29,0,0,0,3,0,0,1,1,1,23,370,178,14,0,0,1095,73,44,0.7
149,523772,Othman,Al Othman,O. Al Othman,,3,6772,Al Fateh,FAT,3,MID,a,,270,0,0,1,4,0,0,0,1,0,0,0,0,0,6,94,25,2,4,0,396,15,42,0.2
150,621478,Saad,Al Sharfa,Al Sharfa,,3,6772,Al Fateh,FAT,4,FWD,d,Doubtful - مشكوك في مشاركته,123,0,0,0,2,0,0,0,1,0,0,0,0,0,4,38,9,4,1,0,459,13,42,0.8
151,629617,Saeed,Baattia,Baattia,,3,6772,Al Fateh,FAT,2,DEF,a,,2509,1,1,5,48,0,0,0,9,0,0,4,1,1,51,631,213,10,2,0,1333,106,45,1.8
152,230311,Sofiane,Bendebka,S. Bendebka,,3,6772,Al Fateh,FAT,3,MID,a,,2234,9,1,6,41,0,0,0,0,0,0,13,0,2,17,600,143,50,2,8,1545,144,69,3.6
153,244182,Zaydou,Youssouf,Youssouf,,3,6772,Al Fateh,FAT,3,MID,a,,2732,2,3,5,53,0,0,0,3,0,0,12,0,0,55,1055,323,26,6,1,1660,157,55,4.0
154,511952,Ziyad,Al Jari,Al Jari,,3,6772,Al Fateh,FAT,2,DEF,a,,1711,0,0,5,24,0,0,0,6,0,0,0,0,0,23,421,173,2,0,0,1001,72,39,0.3
155,464073,Abdullah,Al Mogren,Al Mogren,,3,6772,Al Fateh,FAT,4,FWD,u,Loan to Al Faisaly - إعارة الى الفيصلي,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
156,706840,Mohammed,Al Sahihi,Al Sahihi,,3,6772,Al Fateh,FAT,3,MID,a,,126,0,0,0,2,0,0,0,2,0,0,0,0,0,3,30,16,1,0,0,239,8,43,0.0
157,681123,Ammar,Al Hudaybi,Al Hudaybi,,3,6772,Al Fateh,FAT,2,DEF,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
158,564913,Faisal,Al Abdulwahed,Faisal,,3,6772,Al Fateh,FAT,3,MID,a,,44,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,5,1,0,0,120,3,43,0.1
160,669101,Abdulaziz,Al Dabbas,Al Dabbas,,3,6772,Al Fateh,FAT,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
161,215656,Habib,Al Watyan,Al Watyan,,3,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1.3
162,564411,Sattam,Al Subaiei,Al Subaiei,,3,6772,Al Fateh,FAT,1,GK,u,Moved to Al Washm - انتقال الى الوشم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
163,666169,Mehdi,Al Abboud,Al Abboud,,3,6772,Al Fateh,FAT,3,MID,d,Doubtful - مشكوك في مشاركته,320,0,0,0,7,0,0,0,0,0,0,0,0,0,6,94,19,4,0,0,383,13,43,0.1
354,215665,Amin,Al Bukhari,A. Al Bukhari,,3,6772,Al Fateh,FAT,1,GK,a,,344,0,0,1,8,0,1,0,0,0,15,3,1,0,0,61,30,0,0,0,291,24,39,1.3
376,583743,Majed,Mohammed Ali Qasheesh,Qasheesh,,3,6772,Al Fateh,FAT,2,DEF,a,,849,0,0,3,16,0,0,0,2,0,0,0,0,0,12,220,78,0,0,0,405,37,37,1.2
377,606749,Fahad Aqeel Muhammad,Al Khamjan Al Zubaidi,F. Al Zubaidi,,3,6772,Al Fateh,FAT,4,FWD,a,,1561,3,9,4,29,0,0,0,6,0,0,6,0,0,5,199,68,31,3,13,1574,85,45,2.5
557,445328,Faisal Mohammed,Al Darisi,Darisi,,3,6772,Al Fateh,FAT,2,DEF,a,,229,0,0,0,3,0,0,0,0,0,0,0,0,0,1,55,16,1,0,0,193,6,39,0.2
558,608006,Sattam Mahmoud Osama,Al Tumbukti,S. Tambakti,,3,6772,Al Fateh,FAT,2,DEF,a,,269,0,0,1,5,0,0,0,2,0,0,0,0,0,3,84,24,2,0,0,459,17,40,0.3
587,642991,Abdulaziz Khalid,Al Fawaz,Al Fawaz,,3,6772,Al Fateh,FAT,3,MID,a,,635,0,0,2,8,0,0,0,2,0,0,0,0,0,7,137,41,7,0,1,481,23,43,0.1
609,706843,Abdulhadi Ali,Al Alwan,Al Alwan,,3,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
614,91406,Fernando,Pacheco,Pacheco,,3,6772,Al Fateh,FAT,1,GK,a,,2710,0,0,6,48,2,0,0,0,1,110,19,0,0,1,411,215,0,0,0,1807,139,45,5.4
622,193454,Karl,Toko-Ekambi,Toko-Ekambi,,3,6772,Al Fateh,FAT,4,FWD,u,Moved to Al Arabi Qatar - انتقال الى العربي القطري,452,0,0,0,12,0,0,0,1,0,0,0,0,0,1,106,21,18,0,4,306,15,60,0.7
636,711791,Jefferson,Soares Oliveira Ramos,Ramos,,3,6772,Al Fateh,FAT,4,FWD,d,Doubtful - مشكوك في مشاركته,122,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,3,5,1,3,381,8,44,0.0
641,738980,Abdulaziz,Al Suwailem,Al Suwailem,,3,6772,Al Fateh,FAT,4,FWD,a,,1177,0,0,5,16,0,0,0,6,0,0,3,0,0,29,327,125,3,0,1,752,52,45,0.1
646,711290,Wesley Bruno,Lima Delgado,Wesley Delgado,,3,6772,Al Fateh,FAT,3,MID,a,,1420,2,3,5,23,0,0,0,8,0,0,0,0,1,30,273,137,22,6,2,942,77,50,0.2
648,725254,Mohammed,Al-Sarnoukh,Al-Sarnoukh,,3,6772,Al Fateh,FAT,2,DEF,a,,224,0,0,1,4,0,0,0,0,0,0,0,0,0,7,46,24,3,0,0,311,16,39,0.0
651,722176,Fawaz Yousef,Al Hamad,Al Hamad,,3,6772,Al Fateh,FAT,3,MID,a,,352,0,0,1,6,0,0,0,1,0,0,0,0,0,3,82,39,1,0,0,228,15,45,0.0
667,726356,Mohamed Refat,Galal Abdelmaksoud,M. Refat,,3,6772,Al Fateh,FAT,4,FWD,d,Doubtful - مشكوك في مشاركته,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,4,3,0,0,58,4,45,0.0
737,556168,Mahmoud Essa Anbar,Al Burayh,Al Burayh,,3,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
13,430505,Alfa,Semedo,A. Semedo,,4,10483,Al Fayha,FAY,3,MID,a,,2622,4,2,7,42,0,0,0,6,1,0,5,3,2,30,1051,296,41,3,2,1433,152,50,4.1
164,55909,Chris,Smalling,Smalling,,4,10483,Al Fayha,FAY,2,DEF,a,,2991,3,1,7,51,1,0,0,1,0,0,17,1,1,15,1202,334,13,2,1,1856,175,51,4.1
165,89238,Alejandro,Pozuelo,Pozuelo,,4,10483,Al Fayha,FAY,3,MID,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
166,109767,Khalid,Kaabi,K. Kaabi,,4,10483,Al Fayha,FAY,3,MID,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
167,112583,Sami,Al Khaibari,Sami,,4,10483,Al Fayha,FAY,2,DEF,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
168,116628,Yassine,Benzia,Benzia,,4,10483,Al Fayha,FAY,3,MID,a,,2729,4,5,9,40,0,0,0,2,0,0,9,0,1,28,1397,211,39,6,1,1917,164,57,1.9
169,163784,Jason,Remeseiro,Remeseiro,,4,10483,Al Fayha,FAY,3,MID,a,,2732,5,12,9,43,0,0,0,4,0,0,3,0,0,22,506,103,70,9,8,1446,148,60,0.9
170,173346,Otabek,Shukurov,Shukurov,,4,10483,Al Fayha,FAY,3,MID,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.1
172,205370,Mohammed,Al Baqawi,Al Baqawi,,4,10483,Al Fayha,FAY,2,DEF,a,,2694,0,2,8,37,0,0,0,5,0,0,0,0,0,24,823,223,5,4,0,1536,120,45,1.1
173,216590,Ziad,Alsahafi,Z. Alsahafi,,4,10483,Al Fayha,FAY,2,DEF,a,,258,0,0,0,10,0,0,0,0,0,0,0,0,0,1,90,29,0,0,0,241,12,43,0.1
174,242655,Abdulraouf,Al Dakheel,Al Dakheel,,4,10483,Al Fayha,FAY,1,GK,a,,180,0,0,0,4,0,0,0,0,0,5,0,0,0,0,32,17,0,0,0,71,5,39,1.6
175,246480,Abdullah,Al Jawaey,A. Al Jawaey,,4,10483,Al Fayha,FAY,3,MID,a,,42,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,4,0,0,0,172,5,43,0.0
176,422685,Junior Fashion,Sakala,Sakala,,4,10483,Al Fayha,FAY,3,MID,d,Doubtful - مشكوك في مشاركته,2544,13,6,7,43,0,0,0,2,0,0,6,5,2,4,472,100,71,11,6,1369,184,79,3.9
177,428758,Orlando,Mosquera,Mosquera,,4,10483,Al Fayha,FAY,1,GK,a,,2880,0,0,7,50,2,2,0,0,0,97,10,0,0,0,722,265,0,0,0,1809,138,49,4.0
178,431207,Ahmed,Bamasud,Bamasud,,4,10483,Al Fayha,FAY,2,DEF,a,,2785,0,1,8,43,0,0,0,4,0,0,3,0,0,58,911,301,9,2,0,1553,133,45,2.0
179,443535,Mukhair,Al Rashidi,Al Rashidi,,4,10483,Al Fayha,FAY,2,DEF,a,,617,1,0,0,19,0,0,0,3,0,0,0,0,0,4,211,68,5,0,0,384,25,37,7.0
